matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+spread","spread",19.72,5.81,6.05,0.0,-5.42,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=32","spread",19.80,5.79,6.03,0.0,-5.84,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=16","spread",19.94,5.74,5.98,0.0,-6.63,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+Register+close","close",20.10,5.70,5.94,0.0,-7.46,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=16","spread",20.11,5.70,5.93,0.0,-7.52,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=32","spread",22.34,5.13,5.34,0.0,-19.45,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+spread","spread",0.03,4587.07,19112.78,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+master","master",0.03,4532.64,18886.00,0.0,-1.20,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+Register+spread","spread",0.03,4494.04,18725.16,0.0,-2.07,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+close","close",0.03,4467.00,18612.50,0.0,-2.69,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+Register+close","close",0.04,4298.78,17911.59,0.0,-6.71,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+spread","spread",0.04,4223.28,17597.01,0.0,-8.61,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+close","close",0.04,3997.63,16656.79,0.0,-14.74,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=32","spread",0.05,3168.46,13201.92,0.0,-44.77,0,""
